assetUid,parentAssetUid,longitude,latitude,street_address
646f4ee7-4eb5-451b-b20d-ff6fa0c2d788,b75afeff-cd1b-485f-8d52-b652a9b8340d,-117.1531923,32.70953951,901 B St  San Diego  CA 92101 
fc91902d-ad49-464d-9974-6628c592588a,7e74b126-269a-472b-a221-acc8f4e58cd7,-117.16843,32.72607701,2040 Columbia St  San Diego  CA 92101 
2752fc67-d4f4-4328-ba16-4e699de4266a,f8ecbf59-ec45-4c5c-a945-3dcc7496b3ad,-117.1661466,32.72291023,343 W Date St  San Diego  CA 92101 
4ba78b3b-e1a9-464e-9975-2db7cdc6f80d,89c24159-6ca8-4ce4-934a-49478b783885,-117.1682425,32.72333794,1730 India St  San Diego  CA 92101 
f53218c0-cd50-49e3-908d-fad2d65a3b74,a46e5f5b-e1dc-4edb-8751-0460dac58e06,-117.159049,32.70718826,207 Sixth Ave  San Diego  CA 92101 
3cd8950f-8e84-462a-9f27-bd92044d3727,3c0d6159-4177-4a28-8c68-1fd502bc74ec,-117.1550955,32.71372909,1048 F St  San Diego  CA 92101 
4f2a86e7-585b-4ce2-88d2-ce042594bf64,f0294910-a384-4a0a-9085-e639d57d5286,-117.1506851,32.71673398,1500 C St  San Diego  CA 92101 
eef09943-efed-492e-916b-3e2c55cdb861,f7ad037b-3bb2-4b94-97e9-7a41efc9b100,-117.16587340000002,32.7199342,1401 Union St  San Diego  CA 92101 
94b1d00e-9163-4da8-9545-fe33f7b9bfdb,84e6b667-20d9-4483-a3aa-280d0c50d002,-117.1711662,32.72841803,828 W Juniper St  San Diego  CA 92101 
771d751e-4b55-4a10-a986-d9e9b0d3a029,96cfcbaa-8f47-4b93-a811-d7de0a1f56c3,-117.1549366,32.71250169,684 11th Ave  San Diego  CA 92101 
31e0affa-b012-4500-bc1d-651ec88a7647,a069324e-5a75-4b71-b43c-36a6690da769,-117.166622797553,32.7175729085963,411 W B St  San Diego  CA 92101 
4b974bf7-daed-4c28-ac8f-26b1aaf155f1,b13311c1-5fba-4f8e-83b4-36446dd03e12,-117.14665159999998,32.71675851,1901 C St  San Diego  CA 92102 
38edd9a0-f5e3-4943-b6f3-156c05939e7d,35a5fac5-62cb-4c03-9fc8-bd510a271f63,-117.1509731,32.70933092,1451 J St  San Diego  CA 92101 
c6ec5f06-a0a8-4f02-8943-73d89ac8d9f3,2a3e70f1-35e3-4300-ac64-aabe085a547c,-117.167507169329,32.72287962,1702 Columbia St  San Diego  CA 92101 
6bc8ea88-8828-4286-9be8-ae2d6c554781,5eecd38c-f98b-413b-8ec3-ca4cb0b89b52,-117.1644818,32.71246892,113 W G St  San Diego  CA 92101 
de4973d8-e28d-47d6-9f8b-a954086dc3c8,92299663-73e5-49ee-9613-c5534f105e8b,-117.1692914,32.72271285,1669 Kettner Blvd  San Diego  CA 92101 
e1eeb42a-2128-4fc6-afe7-d18e67d6cbc4,c650e4ee-7ee1-4eba-bb78-67b5485d04b4,-117.1501531,32.71055227,500 15th St  San Diego  CA 92101 
f3ee1a59-bb2d-496a-88cf-8e1fcc61ea46,575f1dc0-79be-4cb1-a361-a23c89f62da4,-117.1508453,32.71270802,1455 G St  San Diego  CA 92101 
e9b1b834-cb1d-41c6-bf82-b59a7298d49d,803d8e27-c206-4d14-abf8-0b606edb6e62,-117.0703394,32.75025814,5913 University Ave  San Diego  CA 92115 
c50e6024-ce8c-4cc1-afd3-bcab3e224559,e94d3314-69b3-4e17-9e7d-b3dcd9c71ec2,-117.15404270000002,32.71036864,1171 Island Ave  San Diego  CA 92101 
4758de5b-a8f3-46e4-a022-04ea72cf114c,0175bc11-6426-4a87-8ac3-b6cf01d514f3,-117.156252798777,32.7126798210671,902 G St  San Diego  CA 92101 
ae68d76c-a530-4762-9fd2-88f123986d77,926cdb3c-7f30-4c5e-960a-fcc6da089aa6,-117.1509522,32.71671493,1425 C St  San Diego  CA 92102 
2bbbfb96-b8bc-480a-a979-731725df1564,0b7e5540-8fca-4f1f-8f57-326edf121ebb,-117.1500049,32.71254937,655 15th St  San Diego  CA 92101 
b3a1c207-aa5f-4d6f-be61-f70a67ebbe88,98f20a9d-ce88-41fa-8cbe-2330514bc8a9,-117.1523168,32.70951174,1358 J St  San Diego  CA 92101 
aac3506d-c3de-4323-8ddc-07bfd44fcfe9,78256dcb-eaac-4afa-bc1a-064c5380a7fb,-117.15350159999998,32.71269078,1253 G St  San Diego  CA 92101 
88c07bb4-f21a-4c9a-aabc-323b33ce39a7,b70402b9-4499-4a81-8431-32f4dd5efc19,-117.1625646,32.7124579,205 G St  San Diego  CA 92101 
d6bf0565-555b-4d16-9ef1-f1a672da2d6b,91dd6004-2625-4451-920c-95aab7e268c9,-117.1523246,32.71373383,801 14th St  San Diego  CA 92101 
fcac4be9-ca9b-4071-bb44-3a76210f0566,4313bdf2-580c-4318-87a5-f97d30ceb624,-117.1491593,32.71255458,1619 G St  San Diego  CA 92101 
a76202ad-d1f1-48bf-bf53-6197bfd77727,1a65be09-21e5-4705-8425-1f3e3b928ad1,-117.1582821,32.7184667,1345 Seventh Ave  San Diego  CA 92101 
05f1b495-4b0f-47c4-a994-f38aba8b0942,2c9a585f-bb9e-42e1-b6c1-7364639fa1d2,-117.154080376686,32.712696946314004,1190 G St  San Diego  CA 92101 
0a7436d8-4670-4a8e-bf83-6fc6bfeb13ca,762a28b6-b414-461d-a3cc-d847409cf09d,-117.168201,32.72252997,1609 India St  San Diego  CA 92101 
d6aef845-2bdb-457f-94d1-c1fca43c6305,210e1a05-9a9f-4e43-aac3-cd1f7c574550,-117.166595,32.72219533,1604 State St  San Diego  CA 92101 
0e62da09-66a6-4404-bf80-d45c8e72ad1c,a76fa736-8f11-4cba-92c4-2c73174c136f,-117.1526313,32.71270385,700 13th St  San Diego  CA 92101 
f2b0ba65-d2d2-4565-819c-3f23184cc2ef,22877baf-434c-4b3b-a816-410ea6138fd0,-117.159383875463,32.716025034270395,564 Broadway  San Diego  CA 92101 
efd6c636-58ad-4a0c-aa8d-d05d0e3cbfa7,abc2f502-3a04-416a-8494-e5ceec698496,-117.1711791,32.73019308,2472 India St  San Diego  CA 92101 
c8f2f080-53ac-46a9-8e22-f075dc95845f,f9424a4d-6a85-44de-a0de-d12e95f3c378,-117.073081,32.74862603,5754 University Ave  San Diego  CA 92115 
8d05a84b-ac76-423d-825a-333d8369a6b6,fbd509d7-15f0-4347-b9d6-ae2b3deb44c9,-117.155744,32.72162899,1548 Tenth Ave  San Diego  CA 92101 
da44dba2-b30c-421d-b118-148dfddf013a,e357a121-89be-443a-a4ad-934628fc47ba,-117.1609827,32.71628847,1039 Fourth Ave  San Diego  CA 92101 
594d5198-1e08-463e-a31a-7b8557bdde6d,c1883b37-015e-4adf-bee4-7bd0d30490ed,-117.166619680986,32.721370125633996,1520 State St  San Diego  CA 92101 
