locationUid,assetUid,timestamp,latitude,longitude,speed_unit,direction_unit,eventUid,pedestrian_count,pedestrian_speed,pedestrian_direction,pedestrian_counter_count,pedestrian_counter_speed,pedestrian_counter_direction
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588369803898,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM2OTgwMzg5OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588369834089,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM2OTgzNDA4OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588369864213,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM2OTg2NDIxMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588369894271,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM2OTg5NDI3MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588369924329,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM2OTkyNDMyOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588369954453,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM2OTk1NDQ1Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588369984511,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM2OTk4NDUxMQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370014635,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDAxNDYzNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370044826,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDA0NDgyNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370074884,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDA3NDg4NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370104941,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDEwNDk0MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370135066,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDEzNTA2Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370165256,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDE2NTI1Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370195314,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDE5NTMxNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370225438,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDIyNTQzOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370255563,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDI1NTU2Mw==,3.0,2.9187517170034547,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370285620,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDI4NTYyMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370315745,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDMxNTc0NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370345802,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDM0NTgwMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370375927,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDM3NTkyNw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370406051,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDQwNjA1MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370436175,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDQzNjE3NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370466366,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDQ2NjM2Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370496424,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDQ5NjQyNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370526615,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDUyNjYxNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370556739,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDU1NjczOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370586864,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDU4Njg2NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370616921,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDYxNjkyMQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370647112,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDY0NzExMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370677237,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDY3NzIzNw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370707361,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDcwNzM2MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370737418,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDczNzQxOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370767543,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDc2NzU0Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370797600,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDc5NzYwMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370827658,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDgyNzY1OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370857849,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDg1Nzg0OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370887973,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDg4Nzk3Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370918164,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDkxODE2NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370948355,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDk0ODM1NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588370978480,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MDk3ODQ4MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371008671,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTAwODY3MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371038728,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTAzODcyOA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371068853,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTA2ODg1Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371098977,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTA5ODk3Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371129035,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTEyOTAzNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371159092,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTE1OTA5Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371189217,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTE4OTIxNw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371219341,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTIxOTM0MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371249532,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTI0OTUzMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371279589,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTI3OTU4OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371309647,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTMwOTY0Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371339771,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTMzOTc3MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371369829,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTM2OTgyOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371399887,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTM5OTg4Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371430078,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTQzMDA3OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371460269,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTQ2MDI2OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371490326,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTQ5MDMyNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371520384,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTUyMDM4NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371550575,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTU1MDU3NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371580699,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTU4MDY5OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371610757,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTYxMDc1Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371640948,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTY0MDk0OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371671206,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTY3MTIwNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371701330,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTcwMTMzMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371731454,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTczMTQ1NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371761512,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTc2MTUxMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371791636,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTc5MTYzNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371821760,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTgyMTc2MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371851951,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTg1MTk1MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371882076,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTg4MjA3Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371912133,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTkxMjEzMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371942258,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTk0MjI1OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588371972315,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MTk3MjMxNQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372002373,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjAwMjM3Mw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372032497,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjAzMjQ5Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372062688,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjA2MjY4OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372092879,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjA5Mjg3OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372123070,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjEyMzA3MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372153195,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjE1MzE5NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372183252,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjE4MzI1Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372213377,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjIxMzM3Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372243434,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjI0MzQzNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372273492,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjI3MzQ5Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372303550,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjMwMzU1MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372333674,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjMzMzY3NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372363731,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjM2MzczMQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372393922,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjM5MzkyMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372424047,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjQyNDA0Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372454104,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjQ1NDEwNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372484162,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjQ4NDE2Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372514220,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjUxNDIyMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372544344,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjU0NDM0NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372574402,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjU3NDQwMg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372604459,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjYwNDQ1OQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372634584,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjYzNDU4NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372664641,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjY2NDY0MQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372694766,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjY5NDc2Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372724823,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjcyNDgyMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372754948,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3Mjc1NDk0OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372785139,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3Mjc4NTEzOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372815330,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjgxNTMzMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372845387,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3Mjg0NTM4Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372875445,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3Mjg3NTQ0NQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372905636,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjkwNTYzNg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372935694,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MjkzNTY5NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372965884,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3Mjk2NTg4NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588372996009,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3Mjk5NjAwOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373026133,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzAyNjEzMw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373056324,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzA1NjMyNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373086448,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzA4NjQ0OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373116639,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzExNjYzOQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373146697,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzE0NjY5Nw==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373176821,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzE3NjgyMQ==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373206946,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzIwNjk0Ng==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373237070,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzIzNzA3MA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373267194,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzI2NzE5NA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373297252,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzI5NzI1Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373327310,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzMyNzMxMA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373357434,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzM1NzQzNA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373387558,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzM4NzU1OA==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373417682,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzQxNzY4Mg==,0.0,0.0,66.0,0.0,0.0,66.0
872148fd,f958e0ba-0549-47dd-b649-bbb82dfbf07d,1588373447873,32.93620922,-117.2572871,METERS_PER_SEC,DEGREE,MTU4ODM3MzQ0Nzg3Mw==,0.0,0.0,66.0,0.0,0.0,66.0
